County Name,Precinct Name,Precinct Code,Region Name,Media Market,Registered Voters,Total Voters,Turnout Percentage,James Jerome Bell (WI)*,Michael Bickelmeyer (WI)*,Darrell L. Castle (WI)*,Hillary Clinton (D),Richard Duncan,Cherunda Fox (WI)*,Ben Hartnell (WI)*,Tom Hoefling (WI)*,Bruce E. Jaynes (WI)*,Gary Johnson,Chris Keniston (WI)*,Barry Kirschner (WI)*,Laurence Kotlikoff (WI)*,Joseph Maldonado (WI)*,Michael Andrew Maturen (WI)*,Evan McMullin (WI)*,Monica Moorehead (WI)*,Joe Schriner (WI)*,Mike Smith (WI)*,Jill Stein (G),Josiah R. Stroh (WI)*,Douglas W. Thomson (WI)*,Donald J. Trump (R)
Knox,PRECINCT MORGAN,ABN,Central,Columbus,711,581,81.72%,0,0,0,118,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,423
Knox,PRECINCT MORRIS A,ABO,Central,Columbus,563,487,86.50%,0,0,0,103,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,344
Knox,PRECINCT MORRIS B,ABP,Central,Columbus,864,627,72.57%,0,0,0,157,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,432
Knox,PRECINCT PIKE,ABQ,Central,Columbus,877,705,80.39%,0,0,0,103,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,556
Knox,PRECINCT PLEASANT,ABR,Central,Columbus,"1,227","1,005",81.91%,0,0,0,246,4,0,0,0,0,39,0,0,0,0,0,0,0,0,0,9,0,0,684
Knox,PRECINCT DANVILLE,ABT,Central,Columbus,581,384,66.09%,0,0,0,92,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,264
Knox,PRECINCT UNION-GANN,ABU,Central,Columbus,825,594,72.00%,0,0,0,92,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,467
Knox,PRECINCT FREDERICKTOWN A,ABV,Central,Columbus,289,212,73.36%,0,0,0,61,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,135
Knox,PRECINCT FREDERICKTOWN B,ABW,Central,Columbus,739,502,67.93%,0,0,0,104,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,354
Knox,PRECINCT WAYNE,ABX,Central,Columbus,644,513,79.66%,0,0,0,97,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,387
Knox,PRECINCT LIBERTY A,ABZ,Central,Columbus,551,455,82.58%,0,0,0,77,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,342
Knox,PRECINCT FREDERICKTOWN C,ACA,Central,Columbus,654,468,71.56%,0,0,0,124,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,304
Knox,PRECINCT HILLIAR B,ACB,Central,Columbus,776,637,82.09%,0,0,0,120,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,481
Knox,PRECINCT HOWARD E,ACC,Central,Columbus,705,534,75.74%,0,0,0,150,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,350
Knox,PRECINCT MILFORD,ACD,Central,Columbus,"1,292","1,046",80.96%,0,0,0,236,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,741
Knox,PRECINCT GAMBIER B,ACG,Central,Columbus,958,427,44.57%,0,0,0,392,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23
Lake,PRECINCT EASTLAKE CITY 1A,AAA,Northeast,Cleveland,"1,157",704,60.85%,0,0,0,320,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,14,0,0,329
Lake,PRECINCT EASTLAKE CITY 1B,AAB,Northeast,Cleveland,914,588,64.33%,0,0,0,223,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,320
Lake,PRECINCT EASTLAKE CITY 1C,AAC,Northeast,Cleveland,"1,156",925,80.02%,0,0,0,359,2,0,0,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,502
Lake,PRECINCT EASTLAKE CITY 2A,AAE,Northeast,Cleveland,"1,061",756,71.25%,0,0,0,289,5,0,0,0,0,31,0,0,0,0,0,0,0,0,0,7,0,0,411
Lake,PRECINCT EASTLAKE CITY 2B,AAF,Northeast,Cleveland,782,517,66.11%,0,0,0,198,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,2,0,0,288
Lake,PRECINCT EASTLAKE CITY 2C,AAG,Northeast,Cleveland,928,675,72.74%,0,0,0,284,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,6,0,0,346
Lake,PRECINCT EASTLAKE CITY 3A,AAI,Northeast,Cleveland,"1,196",789,65.97%,0,0,0,326,3,0,0,0,0,29,0,0,0,0,0,0,0,0,0,9,0,0,409
Lake,PRECINCT EASTLAKE CITY 3B,AAJ,Northeast,Cleveland,"1,019",752,73.80%,0,0,0,318,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,385
Lake,PRECINCT EASTLAKE CITY 3C,AAK,Northeast,Cleveland,960,745,77.60%,0,0,0,261,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,452
Lake,PRECINCT EASTLAKE CITY 4A,AAN,Northeast,Cleveland,"1,033",807,78.12%,0,0,0,283,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,10,0,0,463
Lake,PRECINCT EASTLAKE CITY 4B,AAO,Northeast,Cleveland,"1,149",898,78.15%,0,0,0,335,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,520
Lake,PRECINCT EASTLAKE CITY 4C,AAP,Northeast,Cleveland,794,567,71.41%,0,0,0,217,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,310
Lake,PRECINCT KIRTLAND 1A,AAS,Northeast,Cleveland,"1,205",929,77.10%,0,0,0,299,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,560
Lake,PRECINCT KIRTLAND 2A,AAT,Northeast,Cleveland,"1,266","1,070",84.52%,0,0,0,336,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,659
Lake,PRECINCT KIRTLAND 3A,AAU,Northeast,Cleveland,"1,316","1,098",83.43%,0,0,0,419,6,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,618
Lake,PRECINCT KIRTLAND 4A,AAV,Northeast,Cleveland,"1,299","1,071",82.45%,0,0,0,345,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,671
Lake,PRECINCT MENTOR CITY 1A,AAW,Northeast,Cleveland,786,647,82.32%,0,0,0,251,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,349
Lake,PRECINCT MENTOR CITY 1B,AAX,Northeast,Cleveland,833,628,75.39%,0,0,0,257,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,327
Lake,PRECINCT MENTOR CITY 1C,AAY,Northeast,Cleveland,"1,092",797,72.99%,0,0,0,292,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,452
Lake,PRECINCT MENTOR CITY 1E,AAZ,Northeast,Cleveland,975,809,82.97%,0,0,0,347,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,416
Lake,PRECINCT MENTOR CITY 1F,ABA,Northeast,Cleveland,804,603,75.00%,0,0,0,260,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,294
Lake,PRECINCT MENTOR CITY 1G,ABB,Northeast,Cleveland,993,835,84.09%,0,0,0,308,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,481
Lake,PRECINCT MENTOR CITY 1H,ABC,Northeast,Cleveland,"1,073",891,83.04%,0,0,0,314,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,519
Lake,PRECINCT MENTOR CITY 1I,ABD,Northeast,Cleveland,881,715,81.16%,0,0,0,290,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,2,0,0,375
Lake,PRECINCT MENTOR CITY 2A,ABF,Northeast,Cleveland,"1,149",885,77.02%,0,0,0,325,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,10,0,0,489
Lake,PRECINCT MENTOR CITY 2B,ABG,Northeast,Cleveland,"1,295",920,71.04%,0,0,0,375,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,482
Lake,PRECINCT MENTOR CITY 2C,ABH,Northeast,Cleveland,"1,178",971,82.43%,0,0,0,388,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,7,0,0,510
Lake,PRECINCT MENTOR CITY 2D,ABI,Northeast,Cleveland,"1,101",792,71.93%,0,0,0,360,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,376
Lake,PRECINCT MENTOR CITY 2E,ABJ,Northeast,Cleveland,786,561,71.37%,0,0,0,231,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,291
Lake,PRECINCT MENTOR CITY 2F,ABK,Northeast,Cleveland,681,549,80.62%,0,0,0,187,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,327
Lake,PRECINCT MENTOR CITY 2G,ABL,Northeast,Cleveland,"1,552","1,259",81.12%,0,0,0,499,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,0,0,689
Lake,PRECINCT MENTOR CITY 2H,ABM,Northeast,Cleveland,735,608,82.72%,0,0,0,224,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,342
Lake,PRECINCT MENTOR CITY 3A,ABQ,Northeast,Cleveland,"1,088",836,76.84%,0,0,0,324,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,8,0,0,453
Lake,PRECINCT MENTOR CITY 3B,ABR,Northeast,Cleveland,"1,130",888,78.58%,0,0,0,334,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,0,513
Lake,PRECINCT MENTOR CITY 3C,ABS,Northeast,Cleveland,"1,106",903,81.65%,0,0,0,324,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,0,0,536
Lake,PRECINCT MENTOR CITY 3D,ABT,Northeast,Cleveland,"1,196",939,78.51%,0,0,0,387,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,7,0,0,491
Lake,PRECINCT MENTOR CITY 3E,ABU,Northeast,Cleveland,829,675,81.42%,0,0,0,270,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,0,367
Lake,PRECINCT MENTOR CITY 3F,ABV,Northeast,Cleveland,"1,122",920,82.00%,0,0,0,391,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,481
Lake,PRECINCT MENTOR CITY 3G,ABW,Northeast,Cleveland,731,626,85.64%,0,0,0,255,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,323
Lake,PRECINCT MENTOR CITY 3H,ABX,Northeast,Cleveland,971,813,83.73%,0,0,0,278,7,0,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,489
Lake,PRECINCT MENTOR CITY 4A,ABY,Northeast,Cleveland,"1,093",844,77.22%,0,0,0,339,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,10,0,0,453
Lake,PRECINCT MENTOR CITY 4B,ABZ,Northeast,Cleveland,972,800,82.30%,0,0,0,274,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,483
Lake,PRECINCT MENTOR CITY 4C,ACA,Northeast,Cleveland,775,561,72.39%,0,0,0,203,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,312
Lake,PRECINCT MENTOR CITY 4D,ACB,Northeast,Cleveland,728,519,71.29%,0,0,0,208,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,277
Lake,PRECINCT MENTOR CITY 4E,ACC,Northeast,Cleveland,"1,087",801,73.69%,0,0,0,277,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,10,0,0,463
Lake,PRECINCT MENTOR CITY 4F,ACD,Northeast,Cleveland,846,700,82.74%,0,0,0,287,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,375
Lake,PRECINCT MENTOR CITY 4G,ACE,Northeast,Cleveland,"1,094",922,84.28%,0,0,0,378,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,487
Lake,PRECINCT MENTOR CITY 4H,ACF,Northeast,Cleveland,851,713,83.78%,0,0,0,291,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,380
Lake,MENTOR-ON-THE-LAKE CITY 1A,ACG,Northeast,Cleveland,"1,256",963,76.67%,0,0,0,364,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,541
Lake,MENTOR-ON-THE-LAKE CITY 2A,ACH,Northeast,Cleveland,"1,128",825,73.14%,0,0,0,281,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,488
Lake,MENTOR-ON-THE-LAKE CITY 3A,ACI,Northeast,Cleveland,"1,103",704,63.83%,0,0,0,298,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,351
Lake,MENTOR-ON-THE-LAKE CITY 4A,ACJ,Northeast,Cleveland,"1,296",943,72.76%,0,0,0,408,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,10,0,0,471
Lake,PRECINCT PAINESVILLE CITY 1A,ACL,Northeast,Cleveland,"1,297",823,63.45%,0,0,0,483,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,10,0,0,286
Lake,PRECINCT PAINESVILLE CITY 1B,ACM,Northeast,Cleveland,833,462,55.46%,0,0,0,299,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,128
Lake,PRECINCT PAINESVILLE CITY 2A,ACP,Northeast,Cleveland,"1,427",889,62.30%,0,0,0,441,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,11,0,0,376
Lake,PRECINCT PAINESVILLE CITY 2B,ACQ,Northeast,Cleveland,"1,023",683,66.76%,0,0,0,363,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,7,0,0,279
Lake,PRECINCT PAINESVILLE CITY 3A,ACT,Northeast,Cleveland,697,488,70.01%,0,0,0,255,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,200
Lake,PRECINCT PAINESVILLE CITY 3B,ACU,Northeast,Cleveland,871,607,69.69%,0,0,0,274,5,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,0,0,284
Lake,PRECINCT PAINESVILLE CITY 3C,ACV,Northeast,Cleveland,934,616,65.95%,0,0,0,342,8,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,232
Lake,PRECINCT PAINESVILLE CITY 4A,ACX,Northeast,Cleveland,"1,461","1,063",72.76%,0,0,0,435,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,562
Lake,PRECINCT PAINESVILLE CITY 4B,ACY,Northeast,Cleveland,930,578,62.15%,0,0,0,388,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,162
Lake,PRECINCT PAINESVILLE CITY 4C,ACZ,Northeast,Cleveland,648,411,63.43%,0,0,0,244,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,138
Lake,PRECINCT WICKLIFFE CITY 1A,ADB,Northeast,Cleveland,"1,109",843,76.01%,0,0,0,338,5,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,0,0,443
Lake,PRECINCT WICKLIFFE CITY 1B,ADC,Northeast,Cleveland,"1,081",845,78.17%,0,0,0,374,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,10,0,0,417
Lake,PRECINCT WICKLIFFE CITY 2A,ADF,Northeast,Cleveland,851,660,77.56%,0,0,0,283,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,346
Lake,PRECINCT WICKLIFFE CITY 2B,ADG,Northeast,Cleveland,629,438,69.63%,0,0,0,158,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,241
Lake,PRECINCT WICKLIFFE CITY 2C,ADH,Northeast,Cleveland,683,512,74.96%,0,0,0,226,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,236
Lake,PRECINCT WICKLIFFE CITY 3A,ADJ,Northeast,Cleveland,"1,069",799,74.74%,0,0,0,348,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,11,0,0,394
Lake,PRECINCT WICKLIFFE CITY 3B,ADK,Northeast,Cleveland,"1,130",829,73.36%,0,0,0,357,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,9,0,0,409
Lake,PRECINCT WICKLIFFE CITY 4A,ADN,Northeast,Cleveland,"1,087",835,76.82%,0,0,0,346,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,431
Lake,PRECINCT WICKLIFFE CITY 4B,ADO,Northeast,Cleveland,995,696,69.95%,0,0,0,311,3,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,335
Lake,PRECINCT WILLOUGHBY CITY 1A,ADR,Northeast,Cleveland,789,566,71.74%,0,0,0,239,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,288
Lake,PRECINCT WILLOUGHBY CITY 1B,ADS,Northeast,Cleveland,"1,023",633,61.88%,0,0,0,315,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,280
Lake,PRECINCT WILLOUGHBY CITY 1C,ADT,Northeast,Cleveland,713,506,70.97%,0,0,0,230,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,238
Lake,PRECINCT WILLOUGHBY CITY 2A,ADU,Northeast,Cleveland,"1,111",780,70.21%,0,0,0,401,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,342
Lake,PRECINCT WILLOUGHBY CITY 3A,ADX,Northeast,Cleveland,878,661,75.28%,0,0,0,304,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,306
Lake,PRECINCT WILLOUGHBY CITY 3B,ADY,Northeast,Cleveland,914,703,76.91%,0,0,0,321,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,340
Lake,PRECINCT WILLOUGHBY CITY 4A,AEB,Northeast,Cleveland,907,702,77.40%,0,0,0,290,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,356
Lake,PRECINCT WILLOUGHBY CITY 4B,AEC,Northeast,Cleveland,906,654,72.19%,0,0,0,275,2,0,0,0,0,21,0,0,0,0,0,0,0,0,0,12,0,0,312
Lake,PRECINCT WILLOUGHBY CITY 4C,AED,Northeast,Cleveland,811,638,78.67%,0,0,0,293,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,313
Lake,PRECINCT WILLOUGHBY CITY 5A,AEE,Northeast,Cleveland,943,744,78.90%,0,0,0,339,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,339
Lake,PRECINCT WILLOUGHBY CITY 5B,AEF,Northeast,Cleveland,840,691,82.26%,0,0,0,264,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,385
Lake,PRECINCT WILLOUGHBY CITY 6A,AEI,Northeast,Cleveland,922,666,72.23%,0,0,0,278,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,11,0,0,326
Lake,PRECINCT WILLOUGHBY CITY 6B,AEJ,Northeast,Cleveland,752,610,81.12%,0,0,0,256,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,305
Lake,PRECINCT WILLOUGHBY HILLS CITY AA,AEL,Northeast,Cleveland,"1,037",895,86.31%,0,0,0,323,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,516
Lake,PRECINCT WILLOUGHBY HILLS CITY BB,AEM,Northeast,Cleveland,864,724,83.80%,0,0,0,263,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,411
Lake,PRECINCT WILLOUGHBY HILLS CITY CC,AEN,Northeast,Cleveland,"1,383","1,026",74.19%,0,0,0,474,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,8,0,0,507
Lake,PRECINCT WILLOUGHBY HILLS CITY DD,AEO,Northeast,Cleveland,945,620,65.61%,0,0,0,457,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,145
Lake,PRECINCT WILLOUGHBY HILLS CITY EE,AEP,Northeast,Cleveland,730,617,84.52%,0,0,0,237,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,353
Lake,PRECINCT WILLOUGHBY HILLS CITY FF,AEQ,Northeast,Cleveland,808,666,82.43%,0,0,0,217,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,413
Lake,PRECINCT WILLOUGHBY HILLS CITY GG,AER,Northeast,Cleveland,895,555,62.01%,0,0,0,418,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,119
Lake,PRECINCT WILLOWICK CITY 1A,AET,Northeast,Cleveland,"1,072",779,72.67%,0,0,0,326,4,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,392
Lake,PRECINCT WILLOWICK CITY 1B,AEU,Northeast,Cleveland,744,553,74.33%,0,0,0,238,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,269
Lake,PRECINCT WILLOWICK CITY 1C,AEV,Northeast,Cleveland,"1,163",895,76.96%,0,0,0,381,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,458
Lake,PRECINCT WILLOWICK CITY 2A,AEY,Northeast,Cleveland,"1,033",758,73.38%,0,0,0,305,2,0,0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,0,411
Lake,PRECINCT WILLOWICK CITY 2B,AEZ,Northeast,Cleveland,939,676,71.99%,0,0,0,306,6,0,0,0,0,33,0,0,0,0,0,0,0,0,0,4,0,0,317
Lake,PRECINCT WILLOWICK CITY 2C,AFA,Northeast,Cleveland,"1,116",837,75.00%,0,0,0,362,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,414
Lake,PRECINCT WILLOWICK CITY 3A,AFD,Northeast,Cleveland,"1,244",959,77.09%,0,0,0,402,4,0,0,0,0,39,0,0,0,0,0,0,0,0,0,15,0,0,483
Lake,PRECINCT WILLOWICK CITY 3B,AFE,Northeast,Cleveland,909,634,69.75%,0,0,0,344,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,249
Lake,PRECINCT WILLOWICK CITY 3C,AFF,Northeast,Cleveland,"1,196",891,74.50%,0,0,0,329,2,0,0,0,0,17,0,0,0,0,0,0,0,0,0,10,0,0,514
Lake,PRECINCT CONCORD TWP A,AFJ,Northeast,Cleveland,"1,027",884,86.08%,0,0,0,263,2,0,0,0,0,41,0,0,0,0,0,0,0,0,0,5,0,0,560
Lake,PRECINCT CONCORD TWP B,AFK,Northeast,Cleveland,"1,232","1,049",85.15%,0,0,0,313,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,673
Lake,PRECINCT CONCORD TWP C,AFL,Northeast,Cleveland,"1,199",978,81.57%,0,0,0,317,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,583
Lake,PRECINCT CONCORD TWP D,AFM,Northeast,Cleveland,867,714,82.35%,0,0,0,249,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,2,0,0,406
Lake,PRECINCT CONCORD TWP E,AFN,Northeast,Cleveland,891,697,78.23%,0,0,0,299,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,359
Lake,PRECINCT CONCORD TWP F,AFO,Northeast,Cleveland,"1,066",901,84.52%,0,0,0,279,2,0,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,548
Lake,PRECINCT CONCORD TWP G,AFP,Northeast,Cleveland,998,849,85.07%,0,0,0,264,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,5,0,0,527
Lake,PRECINCT CONCORD TWP H,AFQ,Northeast,Cleveland,805,639,79.38%,0,0,0,232,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,6,0,0,363
Lake,PRECINCT CONCORD TWP I,AFR,Northeast,Cleveland,"1,401","1,226",87.51%,0,0,0,364,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,5,0,0,801
Lake,PRECINCT CONCORD TWP J,AFS,Northeast,Cleveland,"1,020",823,80.69%,0,0,0,253,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,527
Lake,PRECINCT KIRTLAND HILLS AA,AFT,Northeast,Cleveland,522,439,84.10%,0,0,0,128,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,288
Lake,PRECINCT LAKELINE VILLAGE AA,AFU,Northeast,Cleveland,165,140,84.85%,0,0,0,68,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,66
Lake,PRECINCT LEROY TWP A,AFV,Northeast,Cleveland,"1,121",948,84.57%,0,0,0,260,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,9,0,0,627
Lake,PRECINCT LEROY TWP B,AFW,Northeast,Cleveland,"1,161",969,83.46%,0,0,0,243,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,5,0,0,670
Lake,PRECINCT MADISON TWP A,AFX,Northeast,Cleveland,828,621,75.00%,0,0,0,231,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,2,0,0,348
Lake,PRECINCT MADISON TWP B,AFY,Northeast,Cleveland,"1,164",798,68.56%,0,0,0,278,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,12,0,0,457
Lake,PRECINCT MADISON TWP C,AFZ,Northeast,Cleveland,901,684,75.92%,0,0,0,220,6,0,0,0,0,31,0,0,0,0,0,0,0,0,0,13,0,0,406
Lake,PRECINCT MADISON TWP D,AGA,Northeast,Cleveland,"1,049",792,75.50%,0,0,0,316,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,431
Lake,PRECINCT MADISON TWP E,AGB,Northeast,Cleveland,725,532,73.38%,0,0,0,173,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,326
Lake,PRECINCT MADISON TWP F,AGC,Northeast,Cleveland,"1,162",850,73.15%,0,0,0,272,2,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,525
Lake,PRECINCT MADISON TWP G,AGD,Northeast,Cleveland,923,673,72.91%,0,0,0,227,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,386
Lake,PRECINCT MADISON TWP H,AGE,Northeast,Cleveland,981,757,77.17%,0,0,0,258,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,456
Lake,PRECINCT MADISON TWP I,AGF,Northeast,Cleveland,886,662,74.72%,0,0,0,191,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,8,0,0,407
Lake,PRECINCT MADISON TWP J,AGG,Northeast,Cleveland,695,490,70.50%,0,0,0,169,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,13,0,0,270
Lake,PRECINCT MADISON VILLAGE AA,AGH,Northeast,Cleveland,"1,036",826,79.73%,0,0,0,275,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6,0,0,485
Lake,PRECINCT MADISON VILLAGE BB,AGI,Northeast,Cleveland,"1,062",823,77.50%,0,0,0,262,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,493
Lake,PRECINCT PAINESVILLE TWP A,AGJ,Northeast,Cleveland,"1,376","1,097",79.72%,0,0,0,399,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,11,0,0,628
Lake,PRECINCT PAINESVILLE TWP B,AGK,Northeast,Cleveland,"1,051",792,75.36%,0,0,0,278,4,0,0,0,0,38,0,0,0,0,0,0,0,0,0,11,0,0,448
Lake,PRECINCT PAINESVILLE TWP C,AGL,Northeast,Cleveland,"1,229",974,79.25%,0,0,0,338,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,573
