global_id,PRECINCT_shp,COUNTYGEOID10,COUNTYNAME10,PRECINCT_election_results,PRECINCTCODE_election_results,PRECINCT_misfit
8748,EAGLE TWP,39015,Brown,EAGLE TWP,ACF,
8761,EAGLE TWP,39015,Brown,EAGLE TWP,ACF,
8758,FRANKLIN TWP,39015,Brown,FRANKLIN TWP,AAF,
8767,FRANKLIN TWP,39015,Brown,FRANKLIN TWP,AAF,
8734,GEORGETOWN EAST,39015,Brown,GEORGETOWN EAST,ACO,
8735,GEORGETOWN EAST,39015,Brown,GEORGETOWN EAST,ACO,
8736,GEORGETOWN EAST,39015,Brown,GEORGETOWN EAST,ACO,
8733,GEORGETOWN NORTH,39015,Brown,GEORGETOWN NORTH,ACP,
8732,GEORGETOWN SW,39015,Brown,GEORGETOWN SW,ABI,
8751,GREEN TWP NORTH,39015,Brown,GREEN TWP NORTH,AAG,
8743,GREEN TWP SOUTH,39015,Brown,GREEN TWP SOUTH,AAH,
8739,HUNTINGTON TWP,39015,Brown,HUNTINGTON TWP,AAM,
8757,JACKSON TWP,39015,Brown,JACKSON TWP,ACH,
8766,JACKSON TWP,39015,Brown,JACKSON TWP,ACH,
8763,JEFFERSON RUSS,39015,Brown,JEFFERSON RUSS,ACI,
8765,LEWIS HIGGINSPORT,39015,Brown,LEWIS/HIGGINSPORT,ACK,
8764,LEWIS TWP NORTH,39015,Brown,LEWIS TWP NORTH,ACJ,
8729,MT ORAB NORTH,39015,Brown,MT ORAB NORTH,ACG,
8730,MT ORAB SOUTH,39015,Brown,MT ORAB SOUTH,AAJ,
8753,PERRY LAKE LORELEI,39015,Brown,PERRY / LAKE LORELEI,AAV,
8755,PERRY TWP SOUTH,39015,Brown,PERRY TWP SOUTH,AAW,
8754,PERRY TWP VILLAGES,39015,Brown,PERRY TWP-VILLAGES,ACL,
8762,PERRY TWP WEST,39015,Brown,PERRY TWP WEST,AAY,
8741,PIKE TWP EAST,39015,Brown,PIKE TWP EAST,ACM,
8742,PIKE TWP EAST,39015,Brown,PIKE TWP EAST,ACM,
8752,PIKE TWP WEST,39015,Brown,PIKE TWP WEST,ACN,
8737,PLEASANT TWP,39015,Brown,PLEASANT TWP,ACQ,
8738,PLEASANT TWP,39015,Brown,PLEASANT TWP,ACQ,
8747,RIPLEY VILLAGE,39015,Brown,RIPLEY VILLAGE,ACU,
8746,SARDINIA,39015,Brown,SARDINIA VILLAGE,ABP,
8756,SCOTT TWP,39015,Brown,SCOTT TWP,ACR,
8759,STERLING TWP NORTH,39015,Brown,STERLING TWP NORTH,ACS,
8744,STERLING TWP SOUTH,39015,Brown,STERLING TWP SOUTH,ACT,
8740,UNION TWP,39015,Brown,UNION TWP,ACV,
8731,WASHINGTON TWP,39015,Brown,WASHINGTON TWP,ACW,
847,fair5wd1,39017,Butler,FAIR5WD1,AAE,
848,midd6wd2,39017,Butler,MIDD6WD2,ADV,
849,midd8wd2,39017,Butler,MIDD8WD2,ADX,
850,midd3wd3,39017,Butler,MIDD3WD3,AEA,
851,fair1wd3,39017,Butler,FAIR1WD3,AAT,
852,fftwp5,39017,Butler,FAIRFIELD TWP 5,AFS,
853,midd7wd3,39017,Butler,MIDD7WD3,AEE,
854,oxford4,39017,Butler,OXFORD 4,AEW,
855,fair8wd1,39017,Butler,FAIR8WD1,AAH,
856,fair10wd3,39017,Butler,FAIR10WD3,ABC,
857,fftwp11,39017,Butler,FAIRFIELD TWP 11,AFY,
858,midd4wd4,39017,Butler,MIDD4WD4,AEN,
859,monroe5,39017,Butler,MONROE 5,AKL,
860,midd4wd2,39017,Butler,MIDD4WD2,ADT,
861,fair4wd1,39017,Butler,FAIR4WD1,AAD,
862,fftwp2,39017,Butler,FAIRFIELD TWP 2,AFP,
863,reily1,39017,Butler,REILY TWP 1,AHS,
864,fftwp10,39017,Butler,FAIRFIELD TWP 10,AFX,
865,oxford13,39017,Butler,OXFORD 13,AFF,
866,midd11wd3,39017,Butler,MIDD11WD3,AEI,
867,midd2wd3,39017,Butler,MIDD2WD3,ADZ,
868,ross6,39017,Butler,ROSS TWP 6,AHZ,
869,fftwp8,39017,Butler,FAIRFIELD TWP 8,AFV,
870,fair3wd2,39017,Butler,FAIR3WD2,AAN,
871,hanover5,39017,Butler,HANOVER TWP 5,AGF,
872,midd2wd4,39017,Butler,MIDD2WD4,AEL,
873,fftwp1,39017,Butler,FAIRFIELD TWP 1,AFO,
874,oxford10,39017,Butler,OXFORD 10,AFC,
875,fair6wd1,39017,Butler,FAIR6WD1,AAF,
876,fair7wd1,39017,Butler,FAIR7WD1,AAG,
877,fair9wd3,39017,Butler,FAIR9WD3,ALE,
878,ross4,39017,Butler,ROSS TWP 4,AHX,
879,fair3wd3,39017,Butler,FAIR3WD3,AAV,
880,hanover1,39017,Butler,HANOVER TWP 1,AGB,
881,hanover9.ecs,39017,Butler,HANOVER TWP 9,ALN,
882,fair5wd3,39017,Butler,FAIR5WD3,AAX,
883,fair4wd3,39017,Butler,FAIR4WD3,AAW,
884,fair9wd1,39017,Butler,FAIR9WD1,AAI,
885,midd4wd3,39017,Butler,MIDD4WD3,AEB,
886,hanover8,39017,Butler,HANOVER TWP 8,ALM,
887,midd2wd2,39017,Butler,MIDD2WD2,ADR,
888,monroe1,39017,Butler,MONROE 1,AKM,
889,fair1wd1,39017,Butler,FAIR1WD1,ALD,
890,hanover3,39017,Butler,HANOVER TWP 3,AGD,
891,oxtwp2,39017,Butler,OXFORD TWP 2,AHP,
892,hanover10,39017,Butler,HANOVER TWP 10,ALO,
893,oxford7,39017,Butler,OXFORD 7,AEZ,
894,oxford2,39017,Butler,OXFORD 2,AEU,
895,oxtwp3.tcs,39017,Butler,OXFORD TWP 3,AHQ,
896,midd9wd3,39017,Butler,MIDD9WD3,AEG,
897,midd1wd3,39017,Butler,MIDD1WD3,ADY,
898,hanover7.53,39017,Butler,HANOVER TWP 7,AGH,
899,fair2wd3,39017,Butler,FAIR2WD3,AAU,
900,fftwp12,39017,Butler,FAIRFIELD TWP 12,AFZ,
901,midd5wd2,39017,Butler,MIDD5WD2,ADU,
902,hanover4,39017,Butler,HANOVER TWP 4,AGE,
903,fftwp9,39017,Butler,FAIRFIELD TWP 9,AFW,
904,fair3wd1,39017,Butler,FAIR3WD1,AAK,
905,fair9wd4,39017,Butler,FAIR9WD4,ABO,
906,monroe8,39017,Butler,MONROE 8,ALW,
907,morgan2,39017,Butler,MORGAN TWP 2,AHK,
908,fair2wd1,39017,Butler,FAIR2WD1,AAB,
909,lemon2,39017,Butler,LEMON TWP 2,AGK,
910,midd5wd1,39017,Butler,MIDD5WD1,ADL,
911,fair6wd4,39017,Butler,FAIR6WD4,ABL,
912,midd4wd1,39017,Butler,MIDD4WD1,ADK,
913,midd7wd1,39017,Butler,MIDD7WD1,ADN,
914,fair2wd4,39017,Butler,FAIR2WD4,ABH,
915,fair6wd3,39017,Butler,FAIR6WD3,AAY,
916,midd8wd4,39017,Butler,MIDD8WD4,AER,
917,midd1wd4,39017,Butler,MIDD1WD4,AEK,
918,midd7wd4,39017,Butler,MIDD7WD4,AEQ,
919,fair10wd4,39017,Butler,FAIR10WD4,ABD,
920,morgan5,39017,Butler,MORGAN TWP 5,AHN,
921,midd3wd2,39017,Butler,MIDD3WD2,ADS,
922,fair11wd3,39017,Butler,FAIR11WD3,AAC,
923,midd3wd4,39017,Butler,MIDD3WD4,AEM,
924,fair4wd4,39017,Butler,FAIR4WD4,ABJ,
925,oxford9,39017,Butler,OXFORD 9,AFB,
926,fftwp15,39017,Butler,FAIRFIELD TWP 15,ALG,
927,fair5wd2,39017,Butler,FAIR5WD2,AAP,
928,monroe7,39017,Butler,MONROE 7,AKQ,
929,morgan3,39017,Butler,MONROE 3,AKO,
930,monroe4,39017,Butler,MONROE 4,AKK,
931,midd2wd1,39017,Butler,MIDD2WD1,ADI,
932,midd10wd3,39017,Butler,MIDD10WD3,AEH,
933,fftwp13,39017,Butler,FAIRFIELD TWP 13,AGA,
934,midd6wd1,39017,Butler,MIDD6WD1,ADM,
935,fair3wd4,39017,Butler,FAIR3WD4,ABI,
936,fair7wd2,39017,Butler,FAIR7WD2,AAR,
937,fair7wd3,39017,Butler,FAIR7WD3,AAZ,
938,morgan1,39017,Butler,MORGAN TWP 1,AHJ,
939,ross3,39017,Butler,ROSS TWP 3,AHW,
940,midd6wd3,39017,Butler,MIDD6WD3,AED,
941,fair1wd2,39017,Butler,FAIR1WD2,AAL,
942,fftwp19,39017,Butler,FAIRFIELD TWP 19,AME,
943,midd9wd1,39017,Butler,MIDD9WD1,ADP,
944,fftwp6,39017,Butler,FAIRFIELD TWP 6,AFT,
945,midd5wd4,39017,Butler,MIDD5WD4,AEO,
946,hanover2.t53,39017,Butler,HANOVER TWP 2,AGC,
947,ross7,39017,Butler,ROSS TWP 7,AIA,
948,midd1wd1,39017,Butler,MIDD1WD1,ADH,
949,midd1wd2,39017,Butler,MIDD1WD2,AKU,
950,fftwp7,39017,Butler,FAIRFIELD TWP 7,AFU,
951,monroe2,39017,Butler,MONROE 2,AKN,
952,fair4wd2,39017,Butler,FAIR4WD2,AAO,
953,fftwp17,39017,Butler,FAIRFIELD TWP 17,ALI,
954,oxford1,39017,Butler,OXFORD 1,AET,
955,hanover6,39017,Butler,HANOVER TWP 6,AGG,
956,oxford12,39017,Butler,OXFORD 12,AFE,
957,ross5,39017,Butler,ROSS TWP 5,AHY,
958,fair1wd4,39017,Butler,FAIR1WD4,ALF,
959,monroe9,39017,Butler,MONROE 9,ALX,
960,fair2wd2,39017,Butler,FAIR2WD2,AAM,
961,oxford8,39017,Butler,OXFORD 8,AFA,
962,fair8wd3,39017,Butler,FAIR8WD3,ABA,
963,oxford5,39017,Butler,OXFORD 5,AEX,
964,midd5wd3,39017,Butler,MIDD5WD3,AEC,
965,fftwp14.fcs,39017,Butler,FAIRFIELD TWP 14,AKW,
966,lemon1,39017,Butler,LEMON TWP 1,AGJ,
967,monroe3,39017,Butler,MONROE 3,AKO,
968,ross1,39017,Butler,ROSS TWP 1,AHU,
969,midd3wd1,39017,Butler,MIDD3WD1,ADJ,
970,midd6wd4,39017,Butler,MIDD6WD4,AEP,
971,reily2,39017,Butler,REILY TWP 2,AHT,
972,fftwp4,39017,Butler,FAIRFIELD TWP 4,AFR,
973,fair8wd2,39017,Butler,FAIR8WD2,AAS,
974,morgan4,39017,Butler,MORGAN TWP 4,AHM,
975,midd8wd3,39017,Butler,MIDD8WD3,AEF,
976,fftwp3,39017,Butler,FAIRFIELD TWP 3,AFQ,
977,fftwp18,39017,Butler,FAIRFIELD TWP 18,ALP,
978,fair8wd4,39017,Butler,FAIR8WD4,ABN,
979,midd8wd1,39017,Butler,MIDD8WD1,ADO,
980,fftwp16,39017,Butler,FAIRFIELD TWP 16,ALH,
981,fair5wd4,39017,Butler,FAIR5WD4,ABK,
982,fair6wd2,39017,Butler,FAIR6WD2,AAQ,
983,oxford6,39017,Butler,OXFORD 6,AEY,
984,fair7wd4,39017,Butler,FAIR7WD4,ABM,
985,oxford3,39017,Butler,OXFORD 3,AEV,
986,oxford11,39017,Butler,OXFORD 11,AFD,
987,midd7wd2,39017,Butler,MIDD7WD2,ADW,
988,ross2,39017,Butler,ROSS TWP 2,AHV,
989,ham1wd2,39017,Butler,HAM1WD2,ACN,
990,trenton6,39017,Butler,TRENTON 6,AFM,
991,wayne3,39017,Butler,WAYNE TWP 3,AKE,
992,sharon1,39017,Butler,SHARON 1,AKI,
993,sharon2,39017,Butler,SHARON 2,AKJ,
994,stclair2.twp,39017,Butler,ST CLAIR TWP 2,AIC,
995,milford2.tcs,39017,Butler,MILFORD TWP 2,AHH,
996,trenton5,39017,Butler,TRENTON 5,AFL,
997,wc23,39017,Butler,WEST CHESTER TWP 23,AJF,
998,monroe6,39017,Butler,MONROE 6,AKP,
999,ham2wd2,39017,Butler,HAM2WD2,ACO,
1000,wc11,39017,Butler,WEST CHESTER TWP 11,AIT,
1001,stclair5.rls,39017,Butler,ST CLAIR TWP 5,AIF,
1002,wayne4,39017,Butler,WAYNE TWP 4,AKF,
1003,wc4,39017,Butler,WEST CHESTER TWP 4,AIM,
1004,stclair5.nml,39017,Butler,ST CLAIR TWP 5,AIF,
1005,liberty5,39017,Butler,LIBERTY TWP 5,AGP,
1006,stclair1,39017,Butler,ST CLAIR TWP 1,AIB,
1007,stclair4,39017,Butler,ST CLAIR TWP 4,AIE,
1008,liberty4,39017,Butler,LIBERTY TWP 4,AGO,
1009,stclair3,39017,Butler,ST CLAIR TWP 3,AID,
1010,liberty1,39017,Butler,LIBERTY TWP 1,AGL,
1011,liberty6,39017,Butler,LIBERTY TWP 6,AGQ,
1012,madison5,39017,Butler,MADISON TWP 5,AHC,
1013,madison1,39017,Butler,MADISON TWP 1,AGY,
1014,liberty17,39017,Butler,LIBERTY TWP 17,ALA,
1015,liberty11,39017,Butler,LIBERTY TWP 11,AGV,
1016,liberty19,39017,Butler,LIBERTY TWP 19,ALC,
1017,liberty20,39017,Butler,LIBERTY TWP 20,ALJ,
1018,liberty25,39017,Butler,LIBERTY TWP 25,AMB,
1019,liberty24,39017,Butler,LIBERTY TWP 24,AMA,
1020,milford1,39017,Butler,MILFORD TWP 1,AHF,
1021,liberty9,39017,Butler,LIBERTY TWP 9,AGT,
1022,liberty22,39017,Butler,LIBERTY TWP 22,ALT,
1023,liberty12,39017,Butler,LIBERTY TWP 12,AGW,
1024,liberty8,39017,Butler,LIBERTY TWP 8,AGS,
1025,madison4,39017,Butler,MADISON TWP 4,AHB,
1026,liberty13,39017,Butler,LIBERTY TWP 13,AGX,
1027,liberty7,39017,Butler,LIBERTY TWP 7,AGR,
1028,liberty3,39017,Butler,LIBERTY TWP 3,AGN,
1029,trenton8,39017,Butler,TRENTON 8,ALY,
1030,trenton7,39017,Butler,TRENTON 7,AFN,
1031,wayne2.twp,39017,Butler,WAYNE TWP 2,AKD,
1032,trenton1,39017,Butler,TRENTON 1,AFH,
1033,wc1,39017,Butler,WEST CHESTER TWP 1,AIJ,
1034,wc21,39017,Butler,WEST CHESTER TWP 21,AJD,
1035,wc35,39017,Butler,WEST CHESTER TWP 35,AJR,
1036,wc29,39017,Butler,WEST CHESTER TWP 29,AJL,
1037,wc25,39017,Butler,WEST CHESTER TWP 25,AJH,
1038,wc15,39017,Butler,WEST CHESTER TWP 15,AIX,
1039,wc26,39017,Butler,WEST CHESTER TWP 26,AJI,
1040,wc27,39017,Butler,WEST CHESTER TWP 27,AJJ,
1041,wc7,39017,Butler,WEST CHESTER TWP 7,AIP,
1042,wc24,39017,Butler,WEST CHESTER TWP 24,AJG,
1043,wc2,39017,Butler,WEST CHESTER TWP 2,AIK,
1044,wc17,39017,Butler,WEST CHESTER TWP 17,AIZ,
1045,wc36,39017,Butler,WEST CHESTER TWP 36,AJS,
1046,wc43,39017,Butler,WEST CHESTER TWP 43,AJZ,
1047,wc22,39017,Butler,WEST CHESTER TWP 22,AJE,
1048,wc28,39017,Butler,WEST CHESTER TWP 28,AJK,
1049,wc13,39017,Butler,WEST CHESTER TWP 13,AIV,
1050,ham3wd5,39017,Butler,HAM3WD5,ACZ,
1051,ham2wd5,39017,Butler,HAM2WD5,ACY,
1052,ham1wd4,39017,Butler,HAM1WD4,ACT,
1053,ham2wd3,39017,Butler,HAM2WD3,ACR,
1054,ham1wd3,39017,Butler,HAM1WD3,ACQ,
1055,ham2wd4,39017,Butler,HAM2WD4,ACU,
1056,wc20.lls,39017,Butler,WEST CHESTER TWP 20,AJC,
1057,wc19,39017,Butler,WEST CHESTER TWP 19,AJB,
1058,wc31,39017,Butler,WEST CHESTER TWP 31,AJN,
1059,wc37,39017,Butler,WEST CHESTER TWP 37,AJT,
1060,wc44,39017,Butler,WEST CHESTER TWP 44,AKA,
1061,liberty2,39017,Butler,LIBERTY TWP 2,AGM,
1062,liberty23,39017,Butler,LIBERTY TWP 23,ALU,
1063,liberty14,39017,Butler,LIBERTY TWP 14,AKX,
1064,liberty21,39017,Butler,LIBERTY TWP 21,ALS,
1065,liberty16,39017,Butler,LIBERTY TWP 16,AKZ,
1066,liberty18,39017,Butler,LIBERTY TWP 18,ALB,
1067,wc12,39017,Butler,WEST CHESTER TWP 12,AIU,
1068,wc39.lls,39017,Butler,WEST CHESTER TWP 39,AJV,
1069,wc3,39017,Butler,WEST CHESTER TWP 3,AIL,
1070,wc30,39017,Butler,WEST CHESTER TWP 30,AJM,
1071,wc16,39017,Butler,WEST CHESTER TWP 16,AIY,
1072,wc9,39017,Butler,WEST CHESTER TWP 9,ALK,
1073,wc5,39017,Butler,WEST CHESTER TWP 5,AIN,
1074,wc41,39017,Butler,WEST CHESTER TWP 41,AJX,
1075,wc33,39017,Butler,WEST CHESTER TWP 33,AJP,
1076,wc34,39017,Butler,WEST CHESTER TWP 34,AJQ,
1077,wc32,39017,Butler,WEST CHESTER TWP 32,AJO,
1078,wc18,39017,Butler,WEST CHESTER TWP 18,AJA,
1079,wayne1.ecs,39017,Butler,WAYNE TWP 1,AKC,
1080,wayne5.twp,39017,Butler,WAYNE TWP 5,AKG,
1081,madison2,39017,Butler,MADISON TWP 2,AGZ,
1082,madison3,39017,Butler,MADISON TWP 3,AHA,
1083,liberty10,39017,Butler,LIBERTY TWP 10,AGU,
1084,trenton2,39017,Butler,TRENTON 2,AFI,
1085,trenton3,39017,Butler,TRENTON 3,AFJ,
1086,trenton4,39017,Butler,TRENTON 4,AFK,
1087,wc10,39017,Butler,WEST CHESTER TWP 10,AIS,
1088,wc14,39017,Butler,WEST CHESTER TWP 14,AIW,
1089,wc40,39017,Butler,WEST CHESTER TWP 40,AJW,
1090,wc42,39017,Butler,WEST CHESTER TWP 42,AJY,
1091,wc38,39017,Butler,WEST CHESTER TWP 38,AJU,
1092,wc6,39017,Butler,WEST CHESTER TWP 6,AIO,
1093,wc8,39017,Butler,WEST CHESTER TWP 8,AIQ,
1094,liberty15,39017,Butler,LIBERTY TWP 15,AKY,
1095,ham12wd1,39017,Butler,HAM12WD1,ACB,
1096,ham18wd1.hcs,39017,Butler,HAM18WD1,ACH,
1097,ham3wd1,39017,Butler,HAM3WD1,ABS,
1098,ham9wd1,39017,Butler,HAM9WD1,ABY,
1099,ham13wd1,39017,Butler,HAM13WD1,ACC,
1100,ham11wd1,39017,Butler,HAM11WD1,ACA,
1101,ham16wd1,39017,Butler,HAM16WD1,ACF,
1102,ham7wd1,39017,Butler,HAM7WD1,ABW,
1103,ham25wd1,39017,Butler,HAM25WD1,AMF,
1104,ham10wd1,39017,Butler,HAM10WD1,ABZ,
1105,ham8wd1,39017,Butler,HAM8WD1,ABX,
1106,ham4wd1,39017,Butler,HAM4WD1,ABT,
1107,ham5wd1,39017,Butler,HAM5WD1,ABU,
1108,ham21wd1,39017,Butler,HAM21WD1,ACK,
1109,ham17wd1.51,39017,Butler,HAM17WD1,ACG,
1110,hanover7.51,39017,Butler,HANOVER TWP 7,AGH,
1111,ham6wd1,39017,Butler,HAM6WD1,ABV,
1112,ham2wd1,39017,Butler,HAM2WD1,ABR,
1113,ham22wd1.hcs,39017,Butler,HAM22WD1,ACL,
1114,ham20wd1,39017,Butler,HAM20WD1,ACJ,
1115,ham23wd1,39017,Butler,HAM23WD1,ACM,
1116,ham15wd1,39017,Butler,HAM15WD1,ACE,
1117,ham14wd1,39017,Butler,HAM14WD1,ACD,
1118,ham24wd1,39017,Butler,HAM24WD1,ALV,
1119,ham19wd1,39017,Butler,HAM19WD1,ACI,
1120,ham1wd1.hcs,39017,Butler,HAM1WD1,ABQ,
1121,ham7wd6,39017,Butler,HAM7WD6,ADG,
1122,ham5wd6,39017,Butler,HAM5WD6,ADE,
1123,ham6wd6,39017,Butler,HAM6WD6,ADF,
1124,ham8wd6,39017,Butler,HAM8WD6,AKT,
1125,ham3wd6,39017,Butler,HAM3WD6,ADC,
1126,ham4wd6,39017,Butler,HAM4WD6,ADD,
1127,ham1wd6,39017,Butler,HAM1WD6,ADA,
1128,ham2wd6,39017,Butler,HAM2WD6,ADB,
1129,oxtwp3.ccs,39017,Butler,OXFORD 3,AEV,
1130,milford2.ecs,39017,Butler,MILFORD TWP 2,AHH,
1131,hanover2.h53,39017,Butler,HANOVER TWP 2,AGC,
1132,hanover9.tcs,39017,Butler,HANOVER TWP 9,ALN,
1133,fftwp14.nwl,39017,Butler,FAIRFIELD TWP 14,AKW,
1134,fftwp14.rls,39017,Butler,FAIRFIELD TWP 14,AKW,
1135,ham22wd1.rls,39017,Butler,HAM22WD1,ACL,
1136,ham22wd1.rls,39017,Butler,HAM22WD1,ACL,
1137,ham18wd1.nml,39017,Butler,HAM18WD1,ACH,
1138,stclair2.7mi,39017,Butler,ST CLAIR TWP 2,AIC,
1139,wayne5.7mi,39017,Butler,WAYNE TWP 5,AKG,
1140,wayne2.jac,39017,Butler,WAYNE TWP 2,AKD,
1141,wayne1.psl,39017,Butler,WAYNE TWP 1,AKC,
1142,wc39.pcs,39017,Butler,WEST CHESTER TWP 39,AJV,
1143,wc20.mcs,39017,Butler,WEST CHESTER TWP 20,AJC,
1144,wc20.mcs,39017,Butler,WEST CHESTER TWP 20,AJC,
1145,ham1wd1.rls,39017,Butler,HAM1WD1,ABQ,
1146,hanover2.t51,39017,Butler,HANOVER TWP 2,AGC,
1147,hanover2.t51,39017,Butler,HANOVER TWP 2,AGC,
1148,hanover2.t51,39017,Butler,HANOVER TWP 2,AGC,
1149,ham25wd1,39017,Butler,HAM25WD1,AMF,
1150,ham25wd1,39017,Butler,HAM25WD1,AMF,
1151,hanover2.h51,39017,Butler,HANOVER TWP 2,AGC,
1152,ham1wd5,39017,Butler,HAM1WD5,ACX,
1153,oxtwp1,39017,Butler,OXFORD 1,AET,
1154,stclair5.nml,39017,Butler,ST CLAIR TWP 5,AIF,
1155,ham17wd1.53,39017,Butler,HAM17WD1,ACG,
1156,lemon1,39017,Butler,LEMON TWP 1,AGJ,
12574,ADAMS,39021,Champaign,PRECINCT ADAMS,AAT,
12575,CONCORD,39021,Champaign,PRECINCT CONCORD,ABY,
12576,GOSHEN,39021,Champaign,PRECINCT GOSHEN,AAW,
12577,HARRISON,39021,Champaign,PRECINCT HARRISON,ABA,
12578,JACKSON EAST,39021,Champaign,PRECINCT JACKSON EAST,ABD,
12579,JACKSON WEST,39021,Champaign,PRECINCT JACKSON WEST,ABB,
12580,JOHNSON,39021,Champaign,PRECINCT JOHNSON,ABF,
12581,MAD RIVER A,39021,Champaign,PRECINCT MAD RIVER A,ACA,
12582,MAD RIVER B,39021,Champaign,PRECINCT MAD RIVER B,ABK,
12583,MECHANICSBURG,39021,Champaign,PRECINCT MECHANICSBURG,AAY,
12584,NORTH LEWISBURG,39021,Champaign,PRECINCT NORTH LEWISBURG,ABO,
12585,RUSH,39021,Champaign,PRECINCT RUSH,ABM,
12586,SALEM NORTH LEWISBURG,39021,Champaign,PRECINCT SALEM NORTH,ABQ,
12587,SOUTH LEWISBURG,39021,Champaign,PRECINCT SALEM SOUTH,ABR,
12588,ST. PARIS,39021,Champaign,PRECINCT ST PARIS,ABH,
12589,UNION NORTH,39021,Champaign,PRECINCT UNION NORTH,ABS,
12590,UNION SOUTH,39021,Champaign,PRECINCT UNION SOUTH,ABT,
12591,URBANA 1A,39021,Champaign,PRECINCT URBANA 1-A,AAA,
12592,URBANA 1B,39021,Champaign,PRECINCT URBANA 1-B,AAB,
12593,URBANA 2A,39021,Champaign,PRECINCT URBANA 2-A,AAE,
12594,URBANA 2B,39021,Champaign,PRECINCT URBANA 2-B,AAH,
12595,URBANA 3A,39021,Champaign,PRECINCT URBANA 3-A,AAK,
12596,URBANA 3B,39021,Champaign,PRECINCT URBANA 3-B,AAN,
12597,URBANA 4A,39021,Champaign,PRECINCT URBANA 4-A,AAP,
12598,URBANA 4B,39021,Champaign,PRECINCT URBANA 4-B,AAR,
12599,URBANA NORTH,39021,Champaign,PRECINCT URBANA NORTH,ABU,
12600,URBANA SOUTH,39021,Champaign,PRECINCT URBANA SOUTH,ABV,
12601,WAYNE,39021,Champaign,PRECINCT WAYNE,ABW,
27373,Augusta,39019,Carroll,AUGUSTA,AAA,
27374,Brown A,39019,Carroll,BROWN A,AAE,
27375,Brown B,39019,Carroll,BROWN B,AAF,
27376,Brown C,39019,Carroll,BROWN C,AAG,
27377,Carrollton A,39019,Carroll,CARROLLTON A,AAQ,
27378,Carrollton B,39019,Carroll,CARROLLTON B,AAR,
27379,Center,39019,Carroll,CENTER,AAO,
27380,East,39019,Carroll,EAST,AAV,
27381,Fox,39019,Carroll,FOX,AAW,
27382,Harrison A,39019,Carroll,HARRISON A,AAX,
27383,Harrison B,39019,Carroll,HARRISON B,AAY,
27384,Leavittsville,39019,Carroll,LEAVITTSVILLE,ABD,
27385,Lee,39019,Carroll,LEE,AAZ,
27386,Loudon,39019,Carroll,LOUDON,ABB,
27387,Malvern,39019,Carroll,MALVERN,AAJ,
27388,Minerva,39019,Carroll,MINERVA,AAL,
27389,Mohawk,39019,Carroll,MOHAWK,AAC,
27390,Monroe,39019,Carroll,MONROE,ABE,
27391,Orange,39019,Carroll,ORANGE,ABG,
27392,Perry,39019,Carroll,PERRY,ABH,
27393,Rose,39019,Carroll,ROSE,ABJ,
27394,Union,39019,Carroll,UNION,ABK,
27395,Washington,39019,Carroll,WASHINGTON,ABL,
3181,BETHEL 1,39023,Clark,PRECINCT BETH 1,ADF,
3182,BETHEL 2,39023,Clark,PRECINCT BETH 2,ADG,
3183,BETHEL 3,39023,Clark,PRECINCT BETH 3,ADH,
3184,BETHEL 4,39023,Clark,PRECINCT BETH 4,ADI,
3185,BETHEL 5,39023,Clark,PRECINCT BETH 5,ADJ,
3186,BETHEL 6,39023,Clark,PRECINCT BETH 6,ADK,
3216,BETHEL 7,39023,Clark,PRECINCT BETH 7,ADA,
3214,BETHEL 8,39023,Clark,PRECINCT BETH 8,ADB,
3187,BETHEL 9,39023,Clark,PRECINCT BETH 9,ADD,
3178,CARL 1,39023,Clark,PRECINCT CARL 1,AAA,
3179,CARL 2,39023,Clark,PRECINCT CARL 2,AAB,
3180,CARL 3,39023,Clark,PRECINCT CARL 3,AAE,
3193,CHAS 1,39023,Clark,PRECINCT CHAS 1,AED,
3215,CHAS TWP,39023,Clark,PRECINCT CHAS TWP,AEF,
3148,CITY 1,39023,Clark,PRECINCT CITY 1,AAT,
3155,CITY 10,39023,Clark,PRECINCT CITY 10,ACU,
3224,CITY 11,39023,Clark,PRECINCT CITY 11,AGE,
3156,CITY 12,39023,Clark,PRECINCT CITY 12,ACV,
3157,CITY 13,39023,Clark,PRECINCT CITY 13,ACT,
3158,CITY 14,39023,Clark,PRECINCT CITY 14,ACR,
3159,CITY 15,39023,Clark,PRECINCT CITY 15,ACO,
3160,CITY 16,39023,Clark,PRECINCT CITY 16,ACN,
3161,CITY 17,39023,Clark,PRECINCT CITY 17,ACM,
3162,CITY 18,39023,Clark,PRECINCT CITY 18,AAG,
3163,CITY 19,39023,Clark,PRECINCT CITY 19,AAH,
3231,CITY 2,39023,Clark,PRECINCT CITY 2,AAS,
3164,CITY 20,39023,Clark,PRECINCT CITY 20,AAI,
3165,CITY 21,39023,Clark,PRECINCT CITY 21,AAJ,
3166,CITY 22,39023,Clark,PRECINCT CITY 22,AAK,
3232,CITY 23,39023,Clark,PRECINCT CITY 23,AAL,
3167,CITY 24,39023,Clark,PRECINCT CITY 24,ABE,
3168,CITY 25,39023,Clark,PRECINCT CITY 25,ABD,
3234,CITY 26,39023,Clark,PRECINCT CITY 26,ABC,
3169,CITY 27,39023,Clark,PRECINCT CITY 27,ABH,
3170,CITY 28,39023,Clark,PRECINCT CITY 28,ABG,
3171,CITY 29,39023,Clark,PRECINCT CITY 29,ABF,
